id,name,artist,popularity,duration_ms,year
2oUb1OhVJ4JusGBn3qqFWU,Africa - Acoustic,Tyler Ward,35,198398,2019.0
6owKuyHxUqidcAA6fPKSyy,We Can't Stop,Boyce Avenue,63,222146,2015.0
3xcgXaHFeoCs0xTRJvqDGm,Cap (feat. Offset),KSI,1,191047,2020.0
4aHqVuUrfYMPro2bqn5Fse,Turn Back Time,WayV,51,218680,2020.0
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,78,134239,2020.0
2e3cJdJ8xWwydl8JIYlCqB,Love Talk - English Version,WayV,69,232150,2019.0
1k24UeF9twcShj7ZzNkx6g,KSI's Little Brother,Miniminter,44,149185,2018.0
2c5Isyd07hWsl7AQia2Dig,Fast Lane,Bad Meets Evil,70,249560,2011.0
1kFlDnWmBTvCBxxeGDpIdp,7 Years (Remix),Sik World,66,134197,2016.0
2fnwiUU3LEvEy7xByzzaDV,Wonder If You Wonder,Witt Lowry,45,235264,2015.0
0p2Eezm7M4ORXpczTTGeqz,Old No. 7 - Feat. G-Eazy,Jez Dior,38,223947,2015.0
7uBaKZZVK0OZ6cqFGpGRXI,Don’t Need Love (with GRACEY),220 KID,55,195480,2019.0
2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,79,292093,2010.0
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna,81,188238,2015.0
2OFpzfsXAvTOKJtvEkiqMP,I Don't Dance,Chad,51,217466,2007.0
5sTC1imYc0QzNe3i5snLy7,I Want It All,High School Musical Cast,57,277306,2008.0
6zHP0OCcZYtxumAqmRuIXk,Home for the Summer,Sara Kays,0,155271,2020.0
60cYr5uuMoxvyuIx45rGEW,Boy In The Bubble,Alec Benjamin,69,181705,2018.0
5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,68,263173,2010.0
53xAT6jud1w0NqlBjSW4VB,What's My Name,China Anne McClain,68,190720,2017.0
5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),Blackway,73,222306,2018.0
2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,76,223053,2011.0
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Sean Kingston,81,201946,2010.0
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Sean Kingston,80,225373,2007.0
08o7YsYkQXGjamCe9eDrrK,Match In The Rain,Alec Benjamin,58,159006,2020.0
7pT6WSg4PCt4mr5ZFyUfsF,If We Have Each Other,Alec Benjamin,77,181522,2018.0
44I5NYJ7CGEcaLOuG2zJsU,Oh My God,Alec Benjamin,57,187727,2020.0
4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,Alec Benjamin,75,218893,2018.0
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,86,169353,2018.0
2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,73,239986,2009.0
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,Nelly,76,237800,2010.0
2oJG54pCeFBlc63HuZrOX8,"Queen of Mean/What's My Name CLOUDxCITY Mashup - From ""Descendants""",Cast - Descendants,49,148223,2019.0
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,80,157605,2019.0
4DxybsoSiMUW0JI2oM0SSN,Patience,Take That,75,202066,2006.0
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,77,221440,2018.0
7cFFhb9Wz2ZXLSpEk2VDKd,Way Up,Jaden,61,153773,2018.0
6VS7wKwtvL2FvTupYSWZ9e,Invincible,Aminé,61,196386,2018.0
6kiauSlWtddVQx4JwJx51p,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",DJ Khalil,62,219400,2018.0
06DoVYuj94EypdqFiPYMqV,Hourglass,Set It Off,53,177653,2019.0
4h5N4KyWZMtpeH9vhXSXjd,Life's A Mess (feat. Halsey),Juice WRLD,0,202193,2020.0
29A7Zz30FbIbvlnHHaJdIx,Smaller Than This,Sara Kays,0,208655,2020.0
1bLcXFOmn1e2pJwWP2SvEf,Fine,Hunter Foster,44,209320,2010.0
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,72,194853,2019.0
6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,72,190066,2019.0
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,75,231906,2017.0
3fEoJxnPpfIHwFHKiFtqbA,Break Up Song,Little Mix,0,200299,2020.0
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,67,229720,2018.0
2La7zH38lJ7MOkPZyMXgn8,Only You,Cheat Codes,43,189440,2018.0
6nnntyJFxLzaCmNnhHe3C1,On My Life,Cheat Codes,42,179339,2020.0
3aQGknD9CVAtpQFh6Qtalq,Live Forever (With Cheat Codes),Liam Payne,47,174779,2019.0
5gMGKnUQwEtqM2vruTu3BD,Unloved,Lisa Cimorelli,0,193562,2018.0
3BsghQyckdsXebLUMeksmN,Fading Away,Lisa Cimorelli,35,195740,2020.0
6mjvn3uILJgJ2tcrgwx6TZ,I Don't Deserve It,Lisa Cimorelli,29,290958,2020.0
26XDD4qe8zo70Sj1cLqSZZ,How To Lose a Girl,Tyler Ward,11,210375,2019.0
3DyhwZyBFedvnt68fMi6vf,One More Time Around,Tyler Ward,20,205666,2019.0
44gz3bzhdcGUFgA5oc1wSu,Holiday,Little Mix,0,213596,2020.0
4oYqlRBbdOPRwaKTcb9NxA,Tequila w Lime,SZNS,34,186728,2020.0
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,82,259453,2002.0
1YI0uK36eupTmw9F8kHysr,Sunday Morning,Maroon 5,65,244866,2002.0
12eMQUn2GzfsfsQLH53M19,Scream,USHER,71,234693,2012.0
7iTloMifzZo9ZNZKEe4V2V,The Hills - Remix,The Weeknd,58,263693,2015.0
5jjZikDrEd0by1o7V3fO4y,overwhelmed,Royal & the Serpent,67,159293,2020.0
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,82,266600,2012.0
0SHmApKzT0EWhbFKBjsOex,C'est la Vie,B*Witched,55,172066,1998.0
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,USHER,75,266893,2001.0
65czTBQkqPJwK1JAyND9Rb,Twisted (feat. Pharrell),USHER,33,223480,2012.0
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),USHER,74,269493,2010.0
3bcxgkDLMe1VMrvHickfiB,Read All About It,Professor Green,51,235728,2011.0
3wzvBEWGZEjibOSZm1Voac,Love You Like A Love Song,EQRIC,41,180983,2020.0
7KXmf0oEAoy4yRaiVcFtpf,I Love You Like a Love Song (Cover),Reed Deming,35,191368,2013.0
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,83,208786,2018.0
49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella,61,160289,2020.0
68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,58,217706,2015.0
58kNJana4w5BIjlZE2wq5m,I'll Make a Man Out of You,Donny Osmond,0,202120,1998.0
7FWzgURozs107VDfBbS0AL,"Once Upon a Dream - From ""Sleeping Beauty"" / Soundtrack Version",Mary Costa,39,164853,2011.0
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,75,257760,2012.0
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,76,365466,1979.0
1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,77,258040,2008.0
0L0wNdB2KJjQrymVBkMnAq,Heartbreaker,Michael Jackson,46,309600,2001.0
2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Michael Jackson,60,362373,2008.0
3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,70,357266,2008.0
62ECYqWLwhndUSjfVdpSPc,Black or White,Michael Jackson,51,255466,1995.0
541jTq3SOEELKvcfA0jHI0,The Way You Make Me Feel,Michael Jackson,57,297400,1995.0
3FvQH46A4B37eNHjooIXcu,Bad,Michael Jackson,54,247133,1995.0
2u2udGmop1z67EPpr91km7,Man in the Mirror,Michael Jackson,65,319306,1995.0
00s8dO3RWrFkBqC9JIy6ag,Right Back Where We Started From,Maxine Nightingale,58,192266,2019.0
1uEirYIgTtCnojbufoer37,Stay Calm (feat. Jeff Burgess),Griffinilla,66,181068,2015.0
5mWY9PyOMDDJWUir7uKGHh,Let's Be Friends,Emily Osment,0,180933,2010.0
7kEtK6sglOUviCL2bfz0xD,Truth Or Dare,Emily Osment,0,182480,2010.0
5OWZDg8SfzDuAw13BhvHR1,Lovesick,Emily Osment,0,204813,2010.0
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James,73,205466,1981.0
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,D4L,68,224253,2005.0
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,78,187541,2020.0
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,Justin Bieber,75,227853,2011.0
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,85,233720,2015.0
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,salem ilese,20,136838,2020.0
0AUvWawuP0ibk4SQ3sIZjk,Daisy,Ashnikko,65,146523,2020.0
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,73,190306,2020.0
1bH7vdfEVdDhalFJH1yJfl,We Don't Sleep at Night,Miss Lina,36,178948,2019.0
5mDRHA9EukkFNPDfnIvIIt,What the Hell,OR3O,43,242455,2020.0
6od5hFv9IT5JHc7NEF9HRv,Victorious,Panic! At The Disco,68,178600,2016.0
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,89,213826,2012.0
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,85,208186,2017.0
5gqLY5H1ZyT3BScVr0nDMs,Sway With Me (with GALXARA),Saweetie,57,168018,2020.0
2ajUl8lBLAXOXNpG4NEPMz,Sway,Michael Bublé,74,188066,2003.0
02kDW379Yfd5PzW5A6vuGt,Lemonade,Internet Money,22,195428,2020.0
2GUESfQxaSuauM5fwiRkXb,Ladies Night - Single Version,Kool & The Gang,46,209706,1994.0
7fQox8Ere1HDm0jhSnsFHu,Obey (with YUNGBLUD),Bring Me The Horizon,54,220538,2020.0
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Clean Bandit,68,178373,2020.0
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,75,171374,2020.0
6Ro2z4RtAUew9Kz2HZWZUi,Me and Mrs. Jones,Billy Paul,68,284906,1972.0
38eB2BbrR7PLK7zyQYgBDx,Everything You Touch Is Gold,Gregory Porter,48,363240,2020.0
3AKBquVo2xRipnaP9rbMCs,Fukk Up,Andreas Kümmert,28,190392,2020.0
7Bu4ET2R5zKAeqM68l3Oqk,She's A Self Made Man,Larkin Poe,0,181624,2020.0
50y6y3iwBlKKev2U4a6GK5,Let The Good Times Roll,Louis Jordan & His Tympany Five,44,167226,1975.0
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,89,239560,2020.0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,84,228706,2003.0
570ZDO2Lmh6NQChOU5xPUL,Love Is A Losing Game,Amy Winehouse,56,154160,2006.0
5CRRLulIPmAYMQ6HRvgDPZ,Pretty Little Psycho,maaargarete,0,201665,2013.0
2z4U9d5OAA4YLNXoCgioxo,What the Hell,Avril Lavigne,75,220706,2011.0
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,34,195428,2020.0
1obZSxOoO12yWkwY1kY72N,Feel This Moment (feat. Christina Aguilera),Pitbull,59,229506,2012.0
7Kl1uO2Dz3iVZvjUWR8AC0,Strangers Again,Against The Current,45,222773,2018.0
6fdlaC5si7eOtF1sxXZPf4,Sweet Surrender,Against The Current,38,212506,2018.0
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,79,203807,2020.0
0pk1hxhJLBSZZ5RKBhcwOa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],Dua Lipa,60,250280,2020.0
2Q99zPXVqCPN5RaZawvJWZ,Beautiful Monster,Ne-Yo,59,251573,2010.0
5XMkENs3GfeRza8MfVAhjK,Finesse,Bruno Mars,73,191000,2016.0
2aisU44JcXkfSRJ7dLa02c,Miss Independent,Ne-Yo,54,232000,2008.0
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,70,251626,2012.0
1nr2k1HoeQvi6uf08zVzLj,Blur,Stellar,0,131428,2020.0
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,73,168387,2019.0
7bIq1v8svANsAys7I694Up,Heaven On My Mind (with Sigala),Becky Hill,55,192573,2020.0
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,53,198742,2020.0
1yAPglN5AGf7UoLK062ZYq,Wish You Well,Sigala,58,205653,2019.0
483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,Oliver Heldens,68,165440,2014.0
35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,82,172324,2020.0
361Imzab40P0DwvPrUY5Wh,Psychopath Killer,Slaughterhouse,43,319893,2014.0
3stOygN0I7CIvkEB2LJGbv,Survival,Eminem,62,272417,2013.0
0OOv1XGVVzUgTIzomIHfR0,Asshole,Eminem,48,288983,2013.0
3JTMWdhcJPiegDSe7SvZS3,Cannibal,Kesha,69,194253,2010.0
33KJ2xFYONOlIYDBg6wPx8,Personal,HRVY,65,198040,2017.0
2s5B2qJSK8kbFyFRiRq06b,Hotel Ceiling,Rixton,52,190706,2014.0
6CLx4X6ovfxFwcBbr5vv59,Wait On Me,Rixton,49,237866,2014.0
3OPcnA0I7z5gy5Pjgn9Z48,Wobble - Radio Version,V.I.C.,48,323813,2008.0
29VLdEqFvd0l4JFscCnrp7,Just My Type,The Vamps,61,211360,2018.0
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,72,174321,2020.0
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,83,219742,2019.0
3kzzxElVaMg1tffJlc1icB,"Call Me, Beep Me! - From ""Kim Possible""",Sadie Stanley,36,161255,2019.0
7lmNjPFqxi6EXFUXjXK1Aq,Bad Word,Panicland,0,179995,2016.0
5EGPf0nqO7vEIwsOX6Er98,Obsessed,Mariah Carey,76,242200,2009.0
2zu30LdbP8392UxdpWrWG9,Broke,Ryan Mack,51,150973,2020.0
4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,Selena Gomez,52,161188,2020.0
2nhMJ4cTB3gSMznQvoDyD3,The Club Is Alive,JLS,45,223000,2010.0
6o4LOloYJc8yu0CdvOvifU,Hard On Yourself,Charlie Puth,58,160825,2020.0
6sI8Q7TTJeA9exw6hxEqq3,Blueberry Eyes (feat. SUGA of BTS),MAX,61,172244,2020.0
2WJ5kWhv0Js8UZm27NhXIO,Why,ChewieCatt,43,206497,2020.0
13YIDpKrL2caqJ3YF52uzJ,Too Many Nights (with JC Stewart),220 KID,43,188636,2020.0
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,74,201882,2020.0
78Z199FfQHt4VpnJzlYaIe,The Other Side (feat. CeeLo Green and B.o.B),Bruno Mars,53,228346,2010.0
1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,Bruno Mars,77,217866,2010.0
3P4v70V3Zt804r2c9dZivK,Somewhere in Brooklyn,Bruno Mars,55,181691,2010.0
590ZheHFaC3JsZBwL8otpk,So Good,B.o.B,49,210280,2012.0
0ANExk8Iu85oqCgk82rG64,Almost Famous,Eminem,53,292480,2010.0
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,T.I.,76,338853,2008.0
6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,79,173710,2020.0
4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,Michael Bublé,71,244586,2009.0
1CUk09iecf4kLvLuhxerdS,E.T.,Katy Perry,61,229573,2012.0
0lqYRbRiGc5oiCUW51JH5s,Beautiful,Akon,2,312986,2008.0
0iOu4s8w3pE9vbpb1SHXsL,Alejandro,Lady Gaga,57,274213,2009.0
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,79,189109,2010.0
0uB1uP76jvgYZXbD5OKrWF,It's Not Like I Like You,OR3O,38,282077,2020.0
4MAADpR6MjelkaZqe3Mgnv,Elastic,Joey Purp,62,126385,2018.0
1ddKUwm3UuvcMWLLAgOIcX,Fuck Up the Friendship,Leah Kate,51,172757,2020.0
0roOLcll6SSTYZwsQFmXqP,"Let Me Move You - From the Netflix film ""Work It""",Sabrina Carpenter,57,147070,2020.0
0PKjvdyNNzkmhtBR4vBsrT,ME BECAUSE OF YOU,HRVY,45,215946,2020.0
4FYbo4yQzu3hGkj2Ix4ucW,Funny,Zedd,61,221465,2020.0
2D0FX6WiP1GKGL3yCdXxs7,Joke's On You,Charlotte Lawrence,65,184658,2020.0
6eqBr4nAQCVIbUbE8IBDP1,i don’t really like your boyfriend,Avenue Beat,39,162220,2020.0
3ko9jEHNt4O5fjKN65ULJp,shut up,Ariana Grande,60,157710,2020.0
0q85C1JiECyYIQthz1posA,obvious,Ariana Grande,62,146958,2020.0
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,73,210463,2020.0
1170VohRSx6GwE6QDCHPPH,Kilby Girl,The Backseat Lovers,76,282205,2019.0
2bDNedM4lTAl4P2mfqoh8e,Airpods,Astrid S,36,132076,2020.0
5WokFKscrfGEGGLPTu3jgO,WOW (feat. Sabrina Carpenter) - Remix,Zara Larsson,61,179652,2020.0
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,73,193797,2019.0
59tskctgqUmjCWAwhzYAFm,Looking at Me,Sabrina Carpenter,77,181120,2019.0
7bfXOvvsMAWsREq4CtPorz,Saboteur (Among Us),Gamingly,0,200571,2020.0
6qyPimk15pulIffKWUmEf7,I’m Here for You,Jack Curley,37,198890,2020.0
7vYGRGQl5nHpE94ogp9M94,B-Side,Flynn,20,155680,2020.0
1K4OfBFaLleSUaUVjp1l2X,Tunnel of Love,ilyTOMMY,0,142364,2019.0
6k6sXJH6FHLYho10rpRh1Q,pumpkins scream in the dead of night (remix) [feat. Freddie Dredd],Savage Ga$p,50,148819,2020.0
2Y0ktCGrGoGcQFXsGztvhi,Naughty List (with Dixie),Liam Payne,47,154746,2020.0
6Q8mqjuz8xqdoUjhZQDfY7,Life Is Fun,Boyinaband,55,221181,2018.0
279NFv6oFy7RhuZzsHooN8,Don't Stay in School,Boyinaband,38,207157,2015.0
7L6G0wpIUiPXuvoo7qhb06,oops!,Yung Gravy,66,139759,2020.0
4JUPEh2DVSXFGExu4Uxevz,Ice Cream (with Selena Gomez),BLACKPINK,66,177813,2020.0
1ia98OXpIewfZXQhK6KXkQ,Tsunami,DVBBS,45,236706,2014.0
059EqSrfErXRih38MVDsOX,Vertigo,Akintoye,26,149936,2020.0
2cEItQLHYu5EK9YvDuUuug,Kidding,Akintoye,31,118999,2020.0
1SAGKWObTK7i3RHWnViuoX,Gecko (Overdrive),Oliver Heldens,0,165470,2015.0
6K8qKeWo5MsFED7wCR6Kop,Sing,Ed Sheeran,70,235382,2014.0
1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,Chris Brown,64,227973,2012.0
3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),Wale,68,213253,2011.0
5oDTyiXqbxfEMlNKN7XxQW,Jack,Talia Mar,30,221573,2021.0
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,88,198040,2020.0
6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,80,185773,2020.0
3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,Black Eyed Peas,77,284373,2009.0
1VXXFRvm5ahSYHkNm693ts,Meet Me in the Pale Moonlight,Doug Hoyer,21,226404,2015.0
4I5bvu2KDsrCg0EWHIcvul,Don't Play,Anne-Marie,54,188580,2021.0
1WMqjx3h5k5Xli2xZYDZSx,Heathens (Remix),LODATO,33,258717,2016.0
7dKVhWzVuFAiVAauFX25vi,Heather (Female Dance Remix),DJ Quarantine,7,120166,2020.0
0XAi5DlOgwfX5mjqGorcL2,So Suspicious,OR3O,36,194400,2020.0
0e0TzXyBu3ZCN01KeNGIHp,Heater - Remix,Ekoh,15,192586,2019.0
4SF6S1UUsTes8qQfpnnOWB,Control,Unknown Brain,0,166800,2018.0
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,79,237493,2002.0
2ZwAZ1UUjCvZGf84OFrtPT,Run Away,OR3O,50,196718,2020.0
0ByKkm4qqcDPtC2cPWo1wE,Pickle Rick,Ekoh,55,211428,2018.0
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,72,201122,2020.0
1vTVcjhELz3ypgDHzpEzjz,Freeverse 3,Ekoh,40,217263,2017.0
4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,BLACKPINK,72,194765,2020.0
7lPN2DXiMsVn7XUKtOW1CS,drivers license,Olivia Rodrigo,26,242013,2021.0
03B2SfXuvDh1m9F4tqrX07,Skin,Sabrina Carpenter,67,177500,2021.0
1jOBlsvKhdqjZAlUAia4Qz,Lie Lie Lie,Joshua Bassett,52,176691,2021.0
4Gt2kh3QbAGU6yquOWn4aW,Fake,Lauv,1,146375,2020.0
5bJ4SJFe3xBs4l5CEhMYzE,i'm not alright,Ekoh,0,169677,2021.0
0JNItow1cYxr7Y6v7N13Ni,Talk So Much (feat. Chris Webby & Ekoh),Spose,28,215731,2020.0
4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,84,182956,2020.0
7qq0EOPW4RRlqdvMBmdd73,Crazy Over You,BLACKPINK,67,163945,2020.0
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Justin Bieber,70,212093,2020.0
2FBpJGt00G0h1q0RHuqaGO,Yummy - Summer Walker Remix,Justin Bieber,49,209213,2020.0
4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),Justin Bieber,70,149297,2020.0
1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,67,178994,2020.0
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,84,239835,2018.0
39LJCSHy7nB1akjmhMQ7Y7,Pain,Josh A,67,188041,2019.0
6ZuahEctZD6w75peme58hm,Wonder,Shawn Mendes,72,172692,2020.0
2syfxA0hm59eHKjAPcxRuf,Higher,Shawn Mendes,43,160143,2020.0
69Sy7207dnixZ6w7RSV9Kb,RISE,League of Legends,73,192881,2018.0
4LpU2inFDOzPMVzljQDNO4,Take Over (ford. Remix),League of Legends,33,185600,2020.0
5oh6lXsQ3mhw5PvcsJqvXg,No Chill (feat. Lil Xxel),Cheat Codes,43,167222,2021.0
21F80KBEJWJ4QlEbBjrqWe,Jenny (I Wanna Ruin Our Friendship),Ray-X,37,210072,2021.0
7asFSf2pkWNEG3E5EuN1QR,Take Over,League of Legends,63,213853,2020.0
1JA0tPLWaGL7wuHcPcgT9T,Dress,Charlotte Sands,0,143500,2020.0
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,70,116750,2021.0
6WI33r2QRxyxttn3KH0XkC,Will - Remix,Joyner Lucas,55,164475,2020.0
6D8kc7RO0rqBLSo2YPflJ5,ABC,The Jackson 5,69,174866,1970.0
6PLFRU0Zvab30VNlmiWQnW,Eleven Sing A Song,Aaron Fraser-Nash,0,243298,2020.0
3YOZLPRiTuYgItSGO41gPT,FLY HIGH!!,BURNOUT SYNDROMES,67,244493,2016.0
6BBD4ORMmIXeOND3kFQ1IB,Take You Dancing - R3HAB Remix,Jason Derulo,51,175573,2020.0
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,Estelle,3,284733,2008.0
77vCn7iUHH8KAOqdOe1XjY,I'm Outta Love,Anastacia,56,242960,2000.0
7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,76,288333,2002.0
3NyxWuYU0s2GA6oZgDRQep,dreamy night,LilyPichu,55,245876,2020.0
5eEmVNuqo4oKDh9MDeCAmt,"It's On - From ""Camp Rock 2: The Final Jam""",Demi Lovato,50,242773,2010.0
0SmVbb7p5xyzj1k3SWdRjs,"Walkin' in My Shoes - From ""Camp Rock 2: The Final Jam""",Meaghan Martin,39,170600,2010.0
3xtJ0ELyByUQ64MMnny6U8,"Fire - From ""Camp Rock 2: The Final Jam""","Matthew ""Mdot"" Finley",51,181893,2010.0
70Znjq5VPKFrwlB7O26SWT,Zanzibar,Billy Joel,59,310760,1978.0
4C0PWsSCmmIJTqZ59QlFah,dreamy night,Us The Duo,0,233304,2021.0
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,89,211000,2008.0
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),Ashnikko,73,178404,2021.0
1S85LGnDPKKOkfuFaK6vFu,Deal With It (feat. Kelis),Ashnikko,61,191149,2021.0
3F3ti8oMSRTVvWRvTZwiJ1,Last Cup of Coffee,Us The Duo,0,70600,2021.0
6XiqdnMk2LLbmybmyx30jD,BOYSHIT,Madison Beer,60,160397,2021.0
6KrCjRC23MEc6Xe2kDrqjq,Last Cup of Coffee Cover,Natsumiii,38,70624,2021.0
52KlXDEkCkgZxuMjSqzY4L,Last Resort (Reloaded),Papa Roach,63,137297,2021.0
0hnHoQbEQOL4YUZ4SO6xbe,Calling All the Monsters,China Anne McClain,45,206675,2011.0
1vBbz7TQ8vBmt6102YGw3d,ANIMATION,Miniminter,29,138461,2021.0
52FpkyImUt9LDI9mCWDryr,Whatta Man (feat. En Vogue) - EP Version,Salt-N-Pepa,46,296213,2001.0
09PGubKAMryhOWv1LHpCYz,"fuck, i'm lonely",Lauv,1,198973,2020.0
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,Lauv,2,162586,2020.0
1HvGO08dhLcElBVfPo4eKU,EX BEST FRIEND,JUMEX,0,123946,2021.0
7IUl5c6u18rzmyQOblj10T,Somebody To Love Remix,Justin Bieber,66,220160,2011.0
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),Saweetie,70,155883,2021.0
06FgnXV9NdmeTqdaZmEiHZ,I Kissed A Girl,Sunlike Brothers,0,180004,2020.0
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),USHER,68,251989,2014.0
7z3N2W7Xz1t2G2sAO8wFVH,Burn,USHER,76,231933,2004.0
5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,79,209440,2013.0
5HDPtsnyb3maFmPL8LLUTG,New Man,Ed Sheeran,63,189280,2017.0
6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,Alec Benjamin,0,182810,2021.0
1q716FaopdAR7BTEt92Bll,20 Min - Chopped and Screwed,DJ Purpberry,0,285596,2018.0
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",Alessia Cara,65,175517,2016.0
5erCwioOcRwP59NJUAtEK3,Ferrari Horses,D-Block Europe,68,225905,2020.0
